best_model: {'reg': SVR(C=6.0, gamma=0.1)}
train_score: 0.55 (0.01)
test_score: 0.69 (0.03)
fit_time: 0.15 (0.06)
mean_train_score,std_train_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,reg__C,reg__gamma
-0.16843715028559242,0.004104519413473346,-0.8069021319516863,0.04546326720131532,0.33285818099975584,0.03537395186558593,14.0,0.5
-0.6909558085131244,0.011482901647485885,-0.7534966389532116,0.049912689739065944,0.14077444076538087,0.015537372705525965,16.0,0.02
-0.6149088655662203,0.008999747904772362,-0.7185501692193321,0.03969705211512064,0.20063047409057616,0.02458058695761991,16.0,0.04
-0.5667972174719832,0.008329389229371676,-0.6997228323667548,0.032744100375747716,0.2269106388092041,0.020323106248110578,16.0,0.06
-0.5289804623895071,0.007456049264147707,-0.6955296077789793,0.027777582835243144,0.24433798789978028,0.07260076542810516,16.0,0.08
-0.4945116426104015,0.007899367184821456,-0.6998569647416514,0.02286657670399665,0.19135541915893556,0.08452847576273184,16.0,0.1
-0.46301889822036957,0.007376200695596793,-0.704551707437199,0.024547957387997588,0.3145378589630127,0.018390092745550566,16.0,0.12000000000000001
-0.43415349556896776,0.00665794581231661,-0.706428079910556,0.023546454417727153,0.3274552345275879,0.015039425697811448,16.0,0.13999999999999999
-0.4067934001755914,0.007482685070445779,-0.7085002197537302,0.024125228606897878,0.3584019184112549,0.03707648154404528,16.0,0.16
-0.38166402157526463,0.008210890082235868,-0.7116115029811971,0.027097019729251708,0.39073634147644043,0.05207378398216557,16.0,0.18
-0.3581595138971682,0.009060617672045525,-0.7161150379158148,0.02899944025157279,0.32818164825439455,0.07969223848062106,16.0,0.19999999999999998
-0.33627104070017916,0.008694194724676495,-0.7195643123825872,0.029890141957401785,0.37751216888427735,0.024904973929652047,16.0,0.22
-0.3156667615123319,0.008310840803401784,-0.7249399857077105,0.031206281468697535,0.3577572345733643,0.029127879417970935,16.0,0.24
-0.2964782025946576,0.008462246974805233,-0.7299539375480519,0.032565125166336376,0.4324532985687256,0.016851229220315907,16.0,0.26
-0.27952525662645444,0.008113570388425407,-0.7369125719552045,0.03396505317228938,0.4034574031829834,0.042088792792186226,16.0,0.28
-0.2635900894951602,0.008151674716814584,-0.7461668397470497,0.036454712255501426,0.35568995475769044,0.06977420158148846,16.0,0.30000000000000004
-0.24924563275304967,0.008283616119939444,-0.754834728160145,0.038253205450587247,0.49367189407348633,0.032347804026007086,16.0,0.32
-0.23576750210483835,0.008076187195219785,-0.7627860860270761,0.03810293288487327,0.4401822566986084,0.029084317749079498,16.0,0.34
-0.2230563661149776,0.007759410926685537,-0.7706759423980687,0.03798831771320585,0.4324589729309082,0.03817288015692645,16.0,0.36000000000000004
-0.2117089699035853,0.007042550041255725,-0.7781603018511994,0.03870604177179254,0.3227882385253906,0.05231920808113915,16.0,0.38
-0.20167035988504103,0.006882228531176928,-0.785474113605986,0.04165421736380459,0.4386934280395508,0.018039973499804882,16.0,0.4
-0.19205044441835742,0.006169243259474135,-0.7931289023320877,0.04428077570274992,0.4286483287811279,0.022615451341811036,16.0,0.42000000000000004
-0.1828538075749211,0.005459660572338341,-0.7995723309851286,0.045794654682344796,0.4261902332305908,0.023027663493344723,16.0,0.44
-0.1744327978237134,0.004630710060428357,-0.8047234661077193,0.04659453057953835,0.38141283988952634,0.021963154273993254,16.0,0.46
-0.1668741054099263,0.004034458918594136,-0.8096044391548419,0.0471444542965899,0.28424892425537107,0.08972053773729666,16.0,0.48000000000000004
-0.1597388819421041,0.0037996094879255223,-0.8148070884294899,0.048053946862338236,0.4150449275970459,0.04312617219239887,16.0,0.5
-0.687351067070521,0.011274789614335265,-0.7529282957104833,0.049091150301591946,0.14417457580566406,0.01725048522665446,18.0,0.02
-0.6105297595863219,0.009016267886188783,-0.7174595139310005,0.03896409597754736,0.21200389862060548,0.029716585946867085,18.0,0.04
-0.561799321951753,0.008141659456544766,-0.6989505437718184,0.03238517422209466,0.22322897911071776,0.022598057178103093,18.0,0.06
-0.5228425092589255,0.0076521727688340325,-0.6965893718587812,0.02594996856290806,0.23258490562438966,0.09026589671057218,18.0,0.08
-0.48740197844393657,0.007867481592134315,-0.7009098056827037,0.02336352763843368,0.2935523986816406,0.07591094289977411,18.0,0.1
-0.45557060806976135,0.0072969060191656245,-0.7061986592666891,0.024128213827395686,0.3625637054443359,0.030719084707679707,18.0,0.12000000000000001
-0.4258337418528573,0.006565444774174381,-0.7078269581755822,0.0228680386882618,0.4070001125335693,0.026826059492517044,18.0,0.13999999999999999
-0.39790815923037137,0.007781708562230687,-0.7100290972436106,0.025250603271302515,0.3737372875213623,0.03754371235004832,18.0,0.16
-0.3724407773885857,0.008496504130863853,-0.7140253741131344,0.028380973409903865,0.2924366474151611,0.07086251414269285,18.0,0.18
-0.3488828842883513,0.008993022530017153,-0.7184928315767032,0.02931617823048818,0.45035133361816404,0.02519523682315883,18.0,0.19999999999999998
