,units,layers,learning_rate,activation_function,lambda_reg,mean_tr_loss,std_tr_loss,mean_val_loss,std_val_loss
711,16,2,0.001,relu,1e-05,1.0831578016281127,0.04348397836799655,1.2511322021484375,0.09576806092213884
712,16,4,0.1,leakyrelu,0.1,3.2840272426605224,0.11183347472506658,3.1813698291778563,0.042891398780786696
713,2,2,0.001,leakyrelu,0.0001,1.7177594423294067,0.14704901986331945,1.733990526199341,0.10356933664814379
714,16,5,0.01,elu,0.0,0.9409072279930115,0.07363431405683335,1.1853245735168456,0.038307579657051484
715,16,5,0.01,relu,0.01,1.440447735786438,0.03710676750545806,1.546091914176941,0.047027166194696234
716,16,5,0.001,elu,0.0001,1.0343571186065674,0.05879702829489141,1.157023024559021,0.05916277170086996
717,16,5,0.1,elu,0.5,7.239298629760742,0.06890385154608165,7.252883815765381,0.24340312383473647
718,16,5,0.1,elu,1e-05,6.717144107818603,1.2664819246061,6.631421661376953,1.2501151968171267
719,16,1,0.001,leakyrelu,0.01,1.548794674873352,0.020201224332706998,1.5931251287460326,0.091082311374627
720,16,5,0.1,elu,0.01,2.2739173650741575,0.6905282670024131,2.379179000854492,0.45413929501406053
721,32,1,0.01,relu,0.5,5.575923919677734,0.032666275331550615,5.620551872253418,0.07807976360546216
722,16,4,0.001,relu,1e-05,1.0069587349891662,0.0679270828205773,1.2117368936538697,0.05483116018711506
723,32,1,0.1,relu,0.5,5.670864009857178,0.0710418471570158,5.763852119445801,0.1485528827396966
724,16,4,0.01,leakyrelu,0.001,1.2112441778182983,0.030604959635830695,1.369794201850891,0.08890043570328102
725,16,4,0.01,elu,0.01,1.4672335147857667,0.018217110620791514,1.502733302116394,0.07284787884331069
726,2,4,0.01,leakyrelu,0.5,8.234361267089843,0.8067372595559528,8.249556350708009,0.8816138862617324
727,16,4,0.001,elu,0.1,3.0269200801849365,0.03517129657713923,3.0413363933563233,0.09840355038964521
728,16,4,0.01,relu,0.1,3.040471601486206,0.07188813127524021,3.1100575923919678,0.07566729333480564
729,32,1,0.1,elu,0.0001,1.3925300359725952,0.02795328808407338,1.469687008857727,0.10159473124156254
730,16,4,0.001,leakyrelu,0.01,1.3980161428451539,0.023155953276299455,1.5164737939834594,0.07254836132326917
731,16,1,0.001,elu,0.1,2.7330909729003907,0.06379035174946619,2.74843692779541,0.10190262946312288
732,16,4,0.01,relu,0.0001,1.0473476886749267,0.05463799421101914,1.28482346534729,0.09643678308623009
733,32,1,0.1,relu,0.001,1.3969453811645507,0.03592185922035785,1.4437944173812867,0.13529262007816936
734,16,5,0.1,relu,0.0001,1.544356346130371,0.13554485778375186,1.4964030742645265,0.19846837721438257
735,32,1,0.1,relu,0.0,1.2989490747451782,0.04127082713921747,1.4678013324737549,0.10791416492814163
736,4,3,0.001,elu,0.5,6.318923568725586,0.025905619054842125,6.332508945465088,0.10086394482187
737,16,5,0.01,elu,0.5,7.311142921447754,0.02969429324760174,7.318775367736817,0.10687682628390925
738,4,1,0.001,elu,0.0,1.398273777961731,0.09730408275170922,1.4230666160583496,0.11772517603112048
739,4,2,0.001,elu,0.5,5.894686317443847,0.025948219562152125,5.908769130706787,0.10379020643955222
740,16,5,0.1,leakyrelu,0.1,3.241409349441528,0.08205090329254211,3.3584919452667235,0.11580857637372084
741,4,5,0.001,relu,0.01,3.5632717847824096,1.9511935819156416,3.577842903137207,1.7849341234221276
742,16,3,0.001,elu,0.001,1.1359500885009766,0.038881694592831084,1.2546755075454712,0.06406569158236668
743,16,5,0.1,leakyrelu,0.001,2.9288383960723876,1.789787109471742,2.9991296768188476,1.6514650468440384
744,4,2,0.001,leakyrelu,0.0001,1.3443673133850098,0.12293222476383237,1.380833673477173,0.063632547812676
745,16,5,0.01,relu,0.0001,1.047027862071991,0.0900590499063225,1.3134016513824462,0.12780348847505418
746,16,4,0.001,relu,0.5,6.790840911865234,0.029987115718150888,6.8026117324829105,0.07892032370944382
747,32,1,0.01,leakyrelu,1e-05,1.1523481607437134,0.033238219894748906,1.2646228075027466,0.13997933278329314
748,32,1,0.01,relu,0.0,1.0788970708847045,0.02197149108859507,1.2470294713974,0.07483601663984515
749,16,5,0.01,leakyrelu,0.0001,1.0650508999824524,0.053483533070857674,1.3168964862823487,0.04155476907836156
750,16,5,0.1,leakyrelu,0.0,1.623501467704773,0.20166570989060245,1.6312136888504027,0.13404118490060246
751,16,4,0.1,leakyrelu,0.5,6.940650367736817,0.04052759374695283,6.9691917419433596,0.17344527859223047
752,2,1,0.001,elu,0.5,5.8809614181518555,0.7064123022169366,5.8520228385925295,0.5482358737560127
753,32,1,0.01,elu,0.0001,1.1242918729782105,0.04516689288373367,1.2288239479064942,0.060126957897206276
754,16,3,0.001,elu,0.0,1.037675666809082,0.03799774806128258,1.169637179374695,0.05605504875706768
755,16,4,0.001,elu,0.001,1.1403483390808105,0.0325877732580756,1.2607668399810792,0.052627675970725936
756,16,5,0.01,elu,1e-05,0.9480383515357971,0.09004878769754034,1.1947691440582275,0.08620110750026172
757,4,3,0.001,relu,0.01,1.4718794345855712,0.030417333346239098,1.5271568775177002,0.08889883825016735
758,32,1,0.01,relu,0.001,1.1756534337997437,0.039648167862903955,1.2933583498001098,0.04991211821884321
759,2,3,0.001,leakyrelu,0.0001,1.6502853870391845,0.028532854112398982,1.6694226503372191,0.11639428041533703
760,16,4,0.001,leakyrelu,0.0001,1.0904850959777832,0.015944249394852037,1.2314873456954956,0.05355473697931779
761,32,1,0.1,elu,0.001,1.4199265718460083,0.0649070251665053,1.4321288347244263,0.11083908514851412
762,16,3,0.001,relu,1e-05,0.9796459913253784,0.030299072313816375,1.1934667587280274,0.06211147911665334
763,16,5,0.01,elu,0.01,1.484650731086731,0.018108698642320134,1.5999136209487914,0.14686539820191388
764,32,1,0.1,elu,0.0,1.346461296081543,0.07641666971626611,1.5253012657165528,0.15917025171567709
765,2,4,0.001,elu,0.001,1.6821752786636353,0.5859421947295806,1.7069236040115356,0.6371080468390735
766,4,5,0.001,leakyrelu,0.0001,1.2369069099426269,0.02946344219028544,1.3204830169677735,0.10988018800588266
767,32,1,0.01,elu,0.1,2.753671932220459,0.05419448065774107,2.7483640193939207,0.12208475323393407
768,16,5,0.1,relu,0.1,3.226358938217163,0.08347658787003587,3.1257518768310546,0.04892686622300663
769,32,1,0.01,leakyrelu,0.01,1.569545865058899,0.02858128774349727,1.6249548196792603,0.11081056620250294
770,32,1,0.1,leakyrelu,1e-05,1.4427260160446167,0.04231576245443739,1.4761871337890624,0.09492814007028338
771,32,1,0.1,elu,0.1,2.8357714653015136,0.0353199512264658,2.856872892379761,0.15330856296598863
772,16,4,0.01,leakyrelu,0.0,1.0691346049308776,0.08576899182000122,1.2886946678161622,0.06408719278450406
773,16,5,0.001,relu,1e-05,0.9901798129081726,0.050129671615740105,1.2069154739379884,0.041506282346787014
774,32,1,0.1,leakyrelu,0.01,1.6737606525421143,0.03921686032137139,1.7614484786987306,0.17350732706678787
775,4,3,0.001,relu,1e-05,1.3084157705307007,0.08693899020030312,1.3876364946365356,0.13961310606972874
776,16,2,0.001,elu,0.0,1.0690966606140138,0.04139385821279329,1.1810802698135376,0.07053928460309479
777,4,1,0.001,relu,0.01,1.6770081996917725,0.12514478014562352,1.6997121095657348,0.1636416124309346
778,32,1,0.1,relu,0.01,1.6406859874725341,0.07776878007451593,1.6646587133407593,0.1697712227549873
779,16,5,0.1,leakyrelu,0.5,7.242149734497071,0.07724875521614001,7.251583194732666,0.24467323149336861
780,32,1,0.1,relu,1e-05,1.370512342453003,0.07807437628419528,1.470794939994812,0.11435672580149714
781,4,2,0.001,elu,0.001,1.3447553396224976,0.09432163039245406,1.3881486892700194,0.12105516262504322
782,2,1,0.001,relu,0.01,2.954882526397705,2.1733384987323645,2.9180116176605226,2.01513032170439
783,4,1,0.001,elu,0.5,5.535564804077149,0.029527052944219912,5.551521110534668,0.1147716259298368
784,2,1,0.001,leakyrelu,0.0001,1.83026442527771,0.1239060070555393,1.8611300468444825,0.08796081953150693
785,16,5,0.001,elu,0.1,3.1621734619140627,0.0891021080132166,3.1817697048187257,0.11452704742561265
786,16,4,0.001,relu,0.01,1.3820682525634767,0.041921076480131145,1.509365200996399,0.06820428916243955
787,32,1,0.001,relu,0.5,5.549032878875733,0.029914642254538677,5.554341983795166,0.12424748923482132
788,16,5,0.01,leakyrelu,0.0,1.0731001615524292,0.045096747525922236,1.2646633625030517,0.034696317980580565
789,4,2,0.001,relu,0.0001,1.2891024351119995,0.028275967378954377,1.3381380796432496,0.06476802634306832
790,4,5,0.001,leakyrelu,0.1,4.019064283370971,0.15480660908252733,4.036084842681885,0.2199494552933215
791,4,3,0.001,leakyrelu,0.0001,1.324037218093872,0.10674038218518402,1.3989224433898926,0.20111944952367064
792,32,1,0.1,elu,0.5,5.679458427429199,0.03959142181637644,5.747462177276612,0.09940074454593187
793,2,3,0.001,elu,0.001,1.4693347692489624,0.17458178881248318,1.4922307491302491,0.10293519586319963
794,16,2,0.001,elu,0.5,5.902256488800049,0.0247356404290135,5.909098720550537,0.11785786847093448
795,16,3,0.001,relu,0.01,1.370721435546875,0.03119085102525474,1.4808428764343262,0.045363216478755256
796,16,5,0.01,leakyrelu,0.001,1.182201910018921,0.035278161954082204,1.3281452655792236,0.05590750962420523
797,2,2,0.001,relu,1e-05,4.412791109085083,2.2983543127511012,4.464109015464783,2.4184301495394185
798,4,5,0.001,relu,1e-05,1.5700633525848389,0.65956344039552,1.6737268209457397,0.6653405859027214
799,32,1,0.1,elu,0.01,1.648320698738098,0.018338452695546303,1.712122392654419,0.07457343421600111
800,16,3,0.001,leakyrelu,0.0001,1.0874066352844238,0.038517986394086365,1.2323463201522826,0.03849416597591176
801,16,2,0.001,leakyrelu,0.0001,1.1141523361206054,0.03913411810261664,1.2230711936950684,0.058134158243329265
802,16,1,0.001,elu,0.0,1.1422247171401978,0.03855291540573451,1.232058572769165,0.06560482255077955
803,16,5,0.001,elu,0.001,1.1400375604629516,0.041887058329704775,1.277818250656128,0.039362240252481626
804,2,3,0.001,relu,0.01,5.2805339097976685,2.4205556621061137,5.279840254783631,2.437373189848597
805,32,1,0.01,elu,0.001,1.2316910028457642,0.017324494333288525,1.324820590019226,0.08432994673949205
806,32,1,0.1,elu,1e-05,1.3690251588821412,0.05562278413883671,1.4304773330688476,0.09461543053031139
807,32,1,0.01,relu,1e-05,1.0847416400909424,0.03961040285891566,1.2537925481796264,0.08069902585240608
808,16,5,0.001,relu,0.5,7.268476676940918,0.02457890299896027,7.2824462890625,0.10165605842716842
809,4,4,0.001,elu,1e-05,1.515796422958374,0.6392389210033511,1.6141427516937257,0.6618659751324384
810,32,1,0.001,relu,0.001,1.1707403898239135,0.04944779478612721,1.2869532346725463,0.06581606404518353
811,2,4,0.001,leakyrelu,0.1,4.177046108245849,0.4662591199084895,4.206995058059692,0.5234831467490992
812,32,1,0.01,leakyrelu,0.0001,1.1471156835556031,0.015008357447212045,1.2579206228256226,0.06816577797128531
813,32,1,0.1,leakyrelu,0.0001,1.3932178020477295,0.06923849069371198,1.5187240600585938,0.06138351357882063
814,16,5,0.01,leakyrelu,0.1,3.1149630546569824,0.0754008866761767,3.1589027404785157,0.12126001138890004
815,16,3,0.001,elu,0.5,6.329138946533203,0.028477594082904546,6.340735530853271,0.10137665449068076
816,4,4,0.001,relu,0.0001,2.804067349433899,2.256200467852992,2.9106674909591677,2.338547990062597
817,32,1,0.01,elu,0.5,5.575100326538086,0.01751173611160005,5.58026647567749,0.0910290946393257
818,4,2,0.001,leakyrelu,0.1,3.331720209121704,0.43880208584610336,3.3496991634368896,0.3989367250051941
819,32,1,0.01,elu,0.0,1.1099047183990478,0.06166530522071786,1.2409238338470459,0.020047757832036533
820,16,5,0.001,leakyrelu,0.0001,1.0331605911254882,0.0473039147524319,1.2177338600158691,0.05151050142452136
821,16,1,0.001,relu,1e-05,1.150282907485962,0.02573694244474463,1.2599321603775024,0.06674139766680126
822,16,4,0.001,relu,0.0001,1.0200323343276978,0.008058976034922253,1.2010159969329834,0.05959413570273794
823,32,1,0.1,leakyrelu,0.1,2.8430590629577637,0.07431265944324007,2.9009897708892822,0.2122134787569745
824,16,5,0.01,relu,0.1,2.9796146392822265,0.06412271146612018,2.9620201587677,0.12138549708852694
825,2,1,0.001,elu,0.001,1.7894068002700805,0.08907909342480859,1.811103916168213,0.170309137786463
826,16,5,0.001,relu,0.01,1.3598350286483765,0.025108660663884903,1.5066600561141967,0.06877227005443343
827,4,3,0.001,elu,1e-05,1.2553102493286132,0.03288694763830316,1.3077285289764404,0.06972924010490779
828,32,1,0.1,relu,0.0001,1.3425179719924927,0.07909741359650696,1.3980165243148803,0.09997539278276264
829,2,3,0.001,elu,0.5,6.675191974639892,0.42469680080418465,6.749145603179931,0.5429229441501475
830,4,5,0.001,elu,0.0,1.1874168395996094,0.048277144960973475,1.2492222547531129,0.10339995972810762
831,2,3,0.001,elu,1e-05,2.5626341104507446,0.6326739643580674,2.6000043153762817,0.5576255031067004
832,2,4,0.001,elu,0.0,2.265518045425415,0.6824965122178875,2.3358572244644167,0.6813487599295587
833,16,5,0.0001,elu,0.0001,1.0953877449035645,0.0365273913218912,1.1931633949279785,0.05795334070020522
834,32,1,0.001,relu,0.0,1.0810110807418822,0.03346962182496319,1.2236742973327637,0.046559129002685454
835,2,3,0.001,leakyrelu,0.1,3.861767387390137,0.22275253331880415,3.8920796394348143,0.2441702739459431
836,32,2,0.01,relu,0.001,1.1571049690246582,0.05872118479676671,1.2725013494491577,0.06467470170147145
837,32,2,0.01,relu,0.5,5.9752250671386715,0.06571609198628153,6.064736843109131,0.07837238260091468
838,32,2,0.01,relu,0.0,1.0568026781082154,0.015369191556043596,1.268039059638977,0.09276147285564888
839,4,4,0.001,leakyrelu,0.0,1.2582215547561646,0.036090856100341726,1.3215296268463135,0.05868548310851807
840,32,2,0.01,elu,0.0001,1.018178653717041,0.060412578443611725,1.2108059883117677,0.05583276848878109
841,32,1,0.1,leakyrelu,0.0,1.3990856409072876,0.03383078400704808,1.4058040857315064,0.06798793799652944
842,4,1,0.001,leakyrelu,0.0001,1.3616981267929078,0.02473962598055113,1.4213802814483643,0.09029822557124066
843,32,1,0.1,relu,0.1,2.7570708274841307,0.04449435796577709,2.8730573654174805,0.1631930831077565
844,4,3,0.001,leakyrelu,0.1,3.3251749515533446,0.598102452016893,3.3810959339141844,0.6064368719370242
845,16,2,0.001,leakyrelu,0.1,2.762734079360962,0.02012297549902866,2.7768959522247316,0.1042379480701575
846,16,3,0.001,elu,1e-05,1.046308445930481,0.03394838837422325,1.1755971670150758,0.06034889169766712
847,32,1,0.1,leakyrelu,0.001,1.4661356210708618,0.07312348707205187,1.4902563333511352,0.10140000152896925
848,2,5,0.001,leakyrelu,0.0001,1.5852954149246217,0.05153227217494946,1.6115883111953735,0.14828445691662395
849,32,1,0.01,relu,0.01,1.4691581010818482,0.0209168497309376,1.5264366626739503,0.08447078559126364
850,16,2,0.001,elu,0.01,1.4572885513305665,0.030613874604746235,1.5054462909698487,0.06950844055322171
851,32,2,0.001,relu,0.0,0.962055778503418,0.020483783624954524,1.195272397994995,0.05120016633805409
852,16,1,0.001,elu,0.5,5.541241645812988,0.02979293727347733,5.554302310943603,0.12522336189255512
853,16,2,0.001,relu,0.01,1.3981460332870483,0.028813270160857017,1.4786869525909423,0.06526661686168639
854,32,1,0.01,leakyrelu,0.1,2.791071081161499,0.018016942783331345,2.803738164901733,0.11619519565160398
855,16,5,0.01,leakyrelu,0.5,7.317852306365967,0.05855458568534185,7.310907554626465,0.09046026526337324
856,16,2,0.001,relu,0.0001,1.0607589721679687,0.02362215198940353,1.229537343978882,0.0720620353797068
857,32,2,0.01,elu,0.1,2.798916530609131,0.014206297950549037,2.789268636703491,0.10577431176260274
858,16,4,0.001,elu,0.5,6.796158504486084,0.027719244316660868,6.803353977203369,0.10120668948311068
859,16,5,0.001,leakyrelu,0.01,1.4038183689117432,0.028107826024405654,1.5395906925201417,0.07893732154172611
860,32,1,0.1,leakyrelu,0.5,5.640268802642822,0.06562674283452094,5.731067657470703,0.23583547583097197
861,16,4,0.001,elu,0.0,1.0302422523498536,0.043448991476653674,1.170365571975708,0.04876484387844388
862,32,1,0.01,relu,0.0001,1.1194827556610107,0.04088209871544231,1.259783887863159,0.07565168394806748
863,32,1,0.001,leakyrelu,1e-05,1.1160635709762574,0.029822050675170405,1.226911473274231,0.06365778153096796
864,32,2,0.1,elu,0.0001,1.5042752265930175,0.12022051284825022,1.765458917617798,0.2779166854912933
865,4,2,0.001,relu,0.1,2.8208730220794678,0.09167729704359306,2.8519167423248293,0.22404525821314733
866,16,5,0.001,relu,0.0001,0.9766058206558228,0.037641066574519995,1.2239732503890992,0.0518197575009118
867,32,2,0.1,relu,0.001,1.376015067100525,0.034582034108282776,1.5053491830825805,0.1736533453930677
868,16,4,0.001,leakyrelu,0.1,3.0469866752624513,0.024235339774200792,3.0652527809143066,0.10379827285990255
869,2,1,0.001,elu,0.0,1.7187883377075195,0.0803959559960352,1.7523762464523316,0.09792915315727238
870,4,4,0.001,relu,0.1,4.527135610580444,1.399235081360775,4.511141395568847,1.2430214882692363
871,32,1,0.01,leakyrelu,0.001,1.2522770881652832,0.014953520277872062,1.3617836475372314,0.1065146295458637
872,32,2,0.01,leakyrelu,1e-05,1.0500984907150268,0.0442650022093038,1.2630978107452393,0.09336121594318358
873,32,2,0.1,elu,0.1,3.055450201034546,0.06616027483516977,3.0106306076049805,0.1270603150622055
874,2,5,0.001,relu,1e-05,4.6377153396606445,2.129334818720062,4.596299314498902,2.075359202807511
875,32,2,0.001,elu,0.0001,1.042463767528534,0.035914613775218505,1.1805757999420166,0.0356750078446182
876,32,2,0.1,relu,0.0,1.375624179840088,0.06664419419333216,1.4828198909759522,0.08975802672155211
877,32,2,0.1,relu,0.5,5.993996810913086,0.0321395850128378,5.995487403869629,0.10721667181888618
878,2,2,0.001,relu,0.01,4.52372190952301,2.259855454432615,4.5061382293701175,2.1748469791913614
879,16,4,0.001,leakyrelu,0.001,1.1306145191192627,0.022242342976568276,1.2934049606323241,0.06354976911328437
880,32,2,0.1,leakyrelu,0.01,1.724633240699768,0.05977253389685868,1.8121524810791017,0.11774092129301067
881,2,1,0.001,relu,1e-05,1.6966992616653442,0.10707719203981898,1.7406748056411743,0.14349602877522277
882,4,5,0.001,elu,0.5,7.256853485107422,0.03578921662134723,7.227437686920166,0.14210566112225637
883,2,4,0.001,relu,1e-05,5.467827606201172,2.1425914117824854,5.488672924041748,2.1534968527734826
884,32,2,0.001,relu,0.001,1.0591564178466797,0.014542409436387804,1.263838815689087,0.0645191492443977
885,32,2,0.01,leakyrelu,0.01,1.4944552421569823,0.029627861157593683,1.5294828414916992,0.06977388390447206
886,32,2,0.01,relu,1e-05,1.0932923555374146,0.015298563956133887,1.3453421354293824,0.07121491446463271
887,32,1,0.01,leakyrelu,0.0,1.1427666902542115,0.060133705289563515,1.2673543691635132,0.11395454460701211
888,32,2,0.1,leakyrelu,1e-05,1.4945420503616333,0.060807213343264346,1.682578182220459,0.11626700857051195
889,32,2,0.01,elu,0.001,1.159061884880066,0.0522636855860717,1.2678472518920898,0.05071955212062054
890,32,1,0.01,elu,0.01,1.5230820655822754,0.04153856167246147,1.5532681226730347,0.09815397186400932
891,32,2,0.001,relu,0.5,5.911325263977051,0.0353833858761755,5.920902061462402,0.10277638764440002
892,32,2,0.01,elu,0.0,0.9544675469398498,0.0724631653605095,1.1996365070343018,0.09807932003169437
893,32,1,0.01,elu,1e-05,1.1091163635253907,0.06541689932732093,1.2288477182388307,0.07092727635031217
894,16,3,0.001,relu,0.0001,0.9878144264221191,0.03223710037138204,1.1992923498153687,0.050811163931105935
895,2,2,0.001,elu,0.5,6.409965133666992,0.6312852409998967,6.4870342254638675,0.7391925936436659
896,4,4,0.001,leakyrelu,0.1,3.8351483821868895,0.03045741241946115,3.8484951496124267,0.06933907253679844
897,16,3,0.001,leakyrelu,0.1,2.887066602706909,0.027229919515515316,2.894242286682129,0.09791903329806707
898,2,4,0.001,relu,0.01,3.863702392578125,1.6675208523557166,3.884014701843262,1.7275544016972793
899,2,5,0.001,relu,0.01,5.553914403915405,2.0399729533241384,5.533145570755005,2.088365784608882
900,32,2,0.1,elu,0.001,1.490016722679138,0.05210806151726156,1.628324770927429,0.20409046609231077
901,4,4,0.001,elu,0.01,1.778166913986206,0.589992395665607,1.8595155000686645,0.6117944523541197
902,2,2,0.001,elu,0.0,2.1538962841033937,0.6169707794712287,2.174910640716553,0.5644101812480733
903,32,2,0.01,relu,0.01,1.454864501953125,0.05727150565998302,1.5347406625747682,0.10454217746917463
904,32,2,0.1,relu,0.01,1.6732510566711425,0.11740958369240112,1.5816717386245727,0.05235605305482966
905,16,3,0.001,elu,0.01,1.4356598377227783,0.024731047699517925,1.5130322933197022,0.07679180133170364
906,32,1,0.001,leakyrelu,0.01,1.5411207914352416,0.022669586756536294,1.5901133060455321,0.0856457776474475
907,2,4,0.001,leakyrelu,0.001,1.6972681760787964,0.07273609193608513,1.735539698600769,0.12122177503118253
908,16,5,0.001,elu,0.0,1.0204989194869996,0.05849749522126776,1.1522607564926148,0.04513073828034984
909,2,1,0.001,leakyrelu,0.1,3.2934479236602785,0.7161071115870731,3.2972912788391113,0.7894508851164287
910,4,1,0.001,relu,1e-05,1.357485294342041,0.014920198048895321,1.414343285560608,0.08438928104820353
911,32,2,0.1,elu,0.0,1.4983062744140625,0.13529877327211423,1.6766781568527223,0.28948877689400493
912,32,2,0.1,leakyrelu,0.1,3.0321414470672607,0.08269710211774724,3.0484530448913576,0.15586257692903313
913,32,2,0.01,elu,0.5,5.954286289215088,0.04331797201989509,5.952468013763427,0.0844349015745246
914,16,1,0.001,leakyrelu,0.0001,1.1725300550460815,0.032979696857924005,1.2620754957199096,0.1001234987520045
915,16,2,0.001,leakyrelu,0.0,1.154263710975647,0.049273766096789864,1.259831428527832,0.08350780036480893
916,4,4,0.001,leakyrelu,0.001,1.2815181732177734,0.02383045451512044,1.3427351236343383,0.09217363380937892
917,32,2,0.1,relu,1e-05,1.384588360786438,0.07737243594124962,1.3974031925201416,0.11797002870460727
918,16,3,0.0001,relu,0.001,1.1782758474349975,0.028840449563404612,1.310535717010498,0.07009869825154062
919,32,2,0.01,leakyrelu,0.0001,1.1253251552581787,0.04477317452021091,1.305780577659607,0.10406757635204218
920,4,3,0.001,leakyrelu,0.0,1.2899513483047484,0.03164797873332571,1.342526912689209,0.09528928006567254
921,32,2,0.1,elu,0.5,6.124062347412109,0.09989541356484238,6.092939472198486,0.1582631510327771
922,2,2,0.001,leakyrelu,0.001,1.705787754058838,0.08697474888333104,1.7413227558135986,0.07450148209762529
923,32,1,0.001,elu,0.0001,1.116633653640747,0.04672295050713819,1.2062901496887206,0.07968016676402749
924,32,1,0.01,leakyrelu,0.5,5.574090480804443,0.03131193569773592,5.579639148712158,0.08425412214383826
925,2,3,0.001,leakyrelu,0.001,1.8742599964141846,0.5166580415562134,1.9336432456970214,0.5356344543922609
926,32,2,0.1,leakyrelu,0.0001,1.4581883907318116,0.0861884202823764,1.6033156156539916,0.11601798392102237
927,16,1,0.001,elu,0.001,1.2481991529464722,0.03043980795556072,1.3117108345031738,0.0760523486871403
928,32,2,0.001,leakyrelu,1e-05,1.068107295036316,0.06996909786408106,1.2053909063339234,0.050502685985178916
929,2,2,0.001,leakyrelu,0.01,1.988967514038086,0.23645008059390998,1.9966540098190309,0.2525037011770447
930,32,2,0.01,relu,0.0001,1.0426759481430055,0.08785655969665825,1.2828054904937745,0.039967165475960666
931,32,2,0.01,leakyrelu,0.1,2.7992274284362795,0.015555841267561498,2.819381284713745,0.12050766040460681
932,32,3,0.01,relu,0.0,0.9470978617668152,0.08525678085381319,1.2581209897994996,0.054673613191595874
933,32,3,0.01,elu,0.0001,1.0433529376983643,0.037191247117382316,1.255119299888611,0.05614940055446044
934,16,3,0.001,leakyrelu,0.0,1.1038811683654786,0.06534469325618855,1.2314992904663087,0.06554607321073518
935,32,2,0.01,elu,1e-05,0.990859580039978,0.026860482495139434,1.217545986175537,0.02495622356788855
936,32,2,0.1,relu,0.1,2.899805021286011,0.04590634064847734,2.9665318012237547,0.13809650365386902
937,32,2,0.1,elu,0.01,1.6790085077285766,0.0552997407336662,1.7691568613052369,0.2899073587802347
938,32,1,0.01,relu,0.1,2.7017884731292723,0.020167437681317596,2.7003132343292235,0.10120949843181233
939,32,2,0.1,leakyrelu,0.5,6.0173920631408695,0.029519484865385668,6.02349100112915,0.10870504449506123
940,2,3,0.001,relu,1e-05,4.425783276557922,2.3243116646244864,4.426261401176452,2.311074139909486
941,16,4,0.0001,elu,0.0001,1.0791187524795531,0.025900464648077715,1.1968448400497436,0.05807529492512271
942,32,3,0.001,elu,0.0001,1.0118383765220642,0.06574348577177062,1.161171317100525,0.03689923277174937
943,32,3,0.001,relu,0.0,0.9639691710472107,0.04577726571491418,1.1985983371734619,0.05775986614717694
944,4,5,0.001,leakyrelu,0.001,1.254772663116455,0.027374949432524234,1.3246334075927735,0.06004158877888033
945,16,5,0.001,elu,0.5,7.262679386138916,0.03000332420179571,7.267568206787109,0.0962833365924726
946,32,2,0.1,elu,1e-05,1.430052137374878,0.1470920106757168,1.4652987480163575,0.10286356289147097
947,32,3,0.01,relu,0.5,6.39704122543335,0.05326725301471824,6.3915973663330075,0.1042418899514498
948,16,2,0.001,elu,1e-05,1.087305760383606,0.042303313901730394,1.1878662109375,0.04629401726525726
949,32,2,0.001,relu,1e-05,0.9651972055435181,0.04030784546190341,1.217335844039917,0.03885595379806441
950,32,2,0.01,elu,0.01,1.4659573078155517,0.031904258669226665,1.5120415449142457,0.09260390682494646
951,32,3,0.1,relu,0.0,1.4456889867782592,0.04733947511159977,1.3928821563720704,0.054540468671392235
952,16,5,0.001,leakyrelu,0.001,1.096088695526123,0.04290024036494066,1.2601743459701538,0.04160448508987248
953,4,5,0.001,leakyrelu,0.5,8.409607982635498,0.9329431633799649,8.42917242050171,0.9960676895525334
954,32,3,0.1,relu,0.5,6.422854614257813,0.046674649876018014,6.480917358398438,0.21046295360409503
955,16,4,0.001,elu,0.01,1.4253010034561158,0.020870147315084454,1.493595504760742,0.06357040193767544
956,32,2,0.01,relu,0.1,2.741571807861328,0.035328924229034664,2.7690450668334963,0.12238338375512607
957,16,3,0.001,leakyrelu,0.001,1.135529065132141,0.015423225366100846,1.2848950386047364,0.06649554270746792
958,32,3,0.001,relu,0.001,1.0216768026351928,0.03621150120834612,1.2834968090057373,0.05617763538709273
959,32,3,0.01,elu,0.1,2.9253626823425294,0.03118273401036344,2.970443105697632,0.08860143783588187
960,32,2,0.001,leakyrelu,0.01,1.456568217277527,0.01975601754097293,1.5345469951629638,0.10020068056424662
961,16,3,0.0001,elu,0.0001,1.1224283695220947,0.03388530849414748,1.2100420951843263,0.06850562816393972
962,32,3,0.1,elu,0.1,3.399121332168579,0.20129418222158715,3.447495698928833,0.19984251303963158
963,32,3,0.01,relu,0.001,1.0595651268959045,0.0657510749978742,1.3148138523101807,0.05010621041957945
964,32,3,0.1,relu,0.001,1.5240975618362427,0.13351639428629064,1.5440909147262574,0.12964762070854421
965,32,2,0.1,leakyrelu,0.0,1.4877374410629272,0.11815081188606892,1.5383098125457764,0.12448400115375971
966,4,2,0.001,leakyrelu,0.0,1.336218500137329,0.05706170569115348,1.3753392457962037,0.07874024610081785
967,32,2,0.1,leakyrelu,0.001,1.558480930328369,0.08142669257864064,1.563878846168518,0.06160823691664365
968,32,3,0.1,elu,0.0001,1.7985810041427612,0.543783370602876,1.8832368850708008,0.5571082141829184
969,16,3,0.001,relu,0.1,2.816418743133545,0.028554598047861816,2.831986331939697,0.09941355805134694
