,units,weights,learning_rate,lambda_reg,activation_function,mean_val_loss,std_val_loss,mean_val_accuracy,std_val_accuracy
182,4,0.5,0.001,0.0001,binary_crossentropy,0.34617780148983,0.15316651114841884,0.470189705491066,0.22032203585341867
183,6,0.1,0.001,1e-05,binary_crossentropy,0.3077680617570877,0.09737088896459377,0.5255516966183981,0.11908302638393334
184,4,0.7,0.1,0.0001,binary_crossentropy,0.27700382471084595,0.01665623012791846,0.3794037997722626,0.07693805108830504
185,6,0.1,0.001,0.01,binary_crossentropy,0.2968148539463679,0.08127172350226541,0.5092915296554565,0.10941296779920112
186,6,0.1,0.1,0.0,binary_crossentropy,0.33587924639383954,0.1335527665679012,0.5102593749761581,0.1987846622618494
187,4,0.5,0.1,0.01,binary_crossentropy,0.3200633376836777,0.0935751025839254,0.5338753561178843,0.1431961556870429
188,6,0.1,0.0001,0.001,binary_crossentropy,0.26108650863170624,0.02843371724667549,0.388114591439565,0.14128440986069793
189,6,0.7,0.01,0.0001,binary_crossentropy,0.3277033269405365,0.14594413714043666,0.4779326468706131,0.1864265323645699
190,6,0.1,0.001,0.0001,binary_crossentropy,0.30733733872572583,0.09823321589557726,0.5336817701657613,0.12522834961087173
191,6,0.3,0.0001,0.001,binary_crossentropy,0.27561043699582416,0.02382903658470024,0.36391792198022205,0.09385094712276952
192,6,0.1,0.1,0.0001,binary_crossentropy,0.3425114005804062,0.12949580712261052,0.5346496353546778,0.21063913129292766
193,6,0.3,0.01,0.01,binary_crossentropy,0.301345556974411,0.07260965837685587,0.4850948552290599,0.10731159423118418
194,6,0.7,0.001,0.0,binary_crossentropy,0.27533044417699176,0.017828658653092726,0.3794037997722626,0.07693805108830504
195,6,0.3,0.1,0.0,binary_crossentropy,0.2657693326473236,0.008190622835814634,0.3794037997722626,0.07693805108830504
196,4,0.5,0.01,0.001,binary_crossentropy,0.34093523025512695,0.11253948790283418,0.4779326270023982,0.1874871629626371
197,6,0.3,0.01,1e-05,binary_crossentropy,0.2804114321867625,0.021384793654327952,0.42005420724550885,0.13430365561387617
198,6,0.1,0.001,0.001,binary_crossentropy,0.3064953287442525,0.09425331463114035,0.5336817701657613,0.12522834961087173
199,6,0.5,0.0001,0.001,binary_crossentropy,0.4055038392543793,0.11366274547546217,0.5013550221920013,0.14304220051961714
200,4,0.5,0.1,0.0001,binary_crossentropy,0.3740084320306778,0.13920075457223177,0.4045683393875758,0.1824541791923655
201,4,0.7,0.01,0.01,binary_crossentropy,0.3022504846254985,0.07466718756267227,0.5094850957393646,0.12808999062257256
202,8,0.1,0.01,1e-05,binary_crossentropy,0.3028685549894969,0.05931185009281917,0.5332946181297302,0.09143017063110966
203,4,0.5,0.001,0.01,binary_crossentropy,0.3029789278904597,0.08788613945338311,0.5011614362398783,0.10232214559947383
204,6,0.3,0.001,0.001,binary_crossentropy,0.3146749685208003,0.10885690165416666,0.5497483511765798,0.12582685230983012
205,6,0.5,0.0001,0.01,binary_crossentropy,0.4704976479212443,0.1210703557209473,0.5013550221920013,0.14304220051961714
206,8,0.1,0.001,1e-05,binary_crossentropy,0.30436159173647565,0.09533305933667036,0.5336817701657613,0.12522834961087173
207,8,0.1,0.001,0.0001,binary_crossentropy,0.30353350937366486,0.09340897036565966,0.5336817701657613,0.12522834961087173
208,6,0.7,0.1,0.001,binary_crossentropy,0.2762543112039566,0.07090318843022464,0.5435539931058884,0.2849057845831207
209,6,0.3,0.001,1e-05,binary_crossentropy,0.3162120779355367,0.11023835853714709,0.5497483511765798,0.12582685230983012
210,4,0.7,0.001,0.001,binary_crossentropy,0.3271595637003581,0.11490691949420916,0.4539295385281245,0.20336942979861822
211,6,0.5,0.01,0.01,binary_crossentropy,0.29624555508295697,0.07001936655703975,0.525358110666275,0.1063900000500706
212,8,0.1,0.001,0.001,binary_crossentropy,0.3049953281879425,0.09451200583903155,0.5255516767501831,0.12073671095101114
213,8,0.1,0.1,0.0,binary_crossentropy,0.3633177578449249,0.15425557670449308,0.5102593948443731,0.19270654255831818
214,8,0.1,0.001,0.0,binary_crossentropy,0.30543988943099976,0.09572216989550161,0.5255516966183981,0.11908302638393334
215,8,0.1,0.01,0.0,binary_crossentropy,0.29962169130643207,0.05445325729880766,0.5412311255931854,0.08028231944388674
216,6,0.7,0.1,0.01,binary_crossentropy,0.35143148402373,0.08307355338586031,0.49438637991746265,0.21696319110185291
217,6,0.5,0.1,0.0,binary_crossentropy,0.29603123664855957,0.03307818390442659,0.3794037997722626,0.07693805108830504
